txn_id,account_id,txn_date,amount,txn_type,channel
517593,3320,2024-05-12,1090.9,Credit,Branch
517594,2758,2025-08-12,381.73,Credit,POS
517595,3419,2018-07-02,1770.63,Credit,Branch
517596,2297,2025-02-22,2129.27,Credit,POS
517597,2062,2025-06-13,367.8,Credit,Online
517598,2605,2025-05-06,676.46,Debit,Online
517599,2308,2024-11-17,928.74,Credit,Branch
517600,3437,2024-06-06,177.77,Credit,Online
517601,2174,2021-10-25,1160.19,Debit,ATM
517602,2802,2025-05-12,2030.03,Credit,ATM
517603,3159,2025-03-17,2572.86,Debit,Online
517604,2167,2025-07-02,6752.17,Credit,ATM
517605,2069,2025-07-27,1667.63,Credit,ATM
517606,2831,2023-10-05,8507.89,Debit,Online
517607,3354,2024-10-17,2893.95,Debit,Branch
517608,2025,2021-11-20,896.77,Credit,POS
517609,2031,2025-04-28,1356.79,Credit,Online
517610,3389,2022-10-18,1178.01,Debit,ATM
517611,2904,2020-09-13,4109.57,Credit,Online
517612,3053,2025-01-10,7339.03,Credit,ATM
517613,2414,2025-04-02,408.56,Credit,Online
517614,2469,2024-06-28,1043.55,Credit,POS
517615,2706,2021-06-10,1508.01,Debit,POS
517616,2322,2024-02-01,706.86,Credit,ATM
517617,2663,2025-03-15,5578.66,Credit,Branch
517618,3431,2025-04-07,285.18,Debit,ATM
517619,3124,2025-01-14,65.25,Credit,POS
517620,3304,2024-07-05,874.05,Debit,ATM
517621,2745,2020-03-27,8641.96,Debit,ATM
517622,3182,2023-02-19,843.8,Debit,ATM
517623,2632,2021-08-13,251.4,Credit,Online
517624,2927,2023-05-06,608.09,Credit,Online
517625,3096,2024-09-09,3620.23,Credit,Online
517626,3238,2025-01-05,1048.05,Debit,Online
517627,3389,2025-05-07,244.56,Credit,ATM
517628,2159,2023-12-08,261.31,Credit,Branch
517629,3191,2025-07-06,1044.23,Credit,Online
517630,3065,2025-07-22,2645.35,Debit,ATM
517631,3106,2024-01-21,1342.93,Credit,ATM
517632,2023,2025-06-07,2630.94,Debit,Online
517633,2732,2024-04-14,3114.71,Credit,POS
517634,3442,2023-10-12,2930.42,Debit,Branch
517635,3351,2020-10-25,537.56,Debit,Branch
517636,2347,2023-07-01,1319.34,Debit,POS
517637,2730,2022-05-14,590.86,Debit,POS
517638,3296,2024-10-12,1454.84,Credit,Branch
517639,3396,2023-11-11,2019.9,Credit,POS
517640,2497,2025-07-03,289.08,Credit,ATM
517641,3205,2023-09-13,819.64,Credit,Branch
517642,3253,2024-05-05,805.38,Credit,Branch
517643,2226,2024-08-26,2739.32,Debit,Branch
517644,2048,2025-06-30,4165.14,Credit,Online
517645,2071,2024-11-30,96.1,Debit,Branch
517646,2219,2024-04-07,18.67,Credit,ATM
517647,3112,2023-10-14,13912.91,Debit,Branch
517648,2585,2018-02-13,9611.55,Credit,ATM
517649,3029,2025-06-21,323.14,Debit,Online
517650,2135,2024-06-05,6969.01,Debit,Online
517651,2904,2022-04-22,1706.21,Credit,Online
517652,3118,2024-11-29,35.55,Debit,ATM
517653,3465,2025-03-21,2490.78,Credit,POS
517654,2479,2025-07-20,4494.27,Debit,Branch
517655,2819,2023-06-20,5290.33,Credit,POS
517656,2725,2023-09-11,125.33,Credit,POS
517657,2522,2022-11-16,913.28,Credit,Branch
517658,2960,2022-04-03,1521.66,Credit,Branch
517659,2848,2021-05-09,808.52,Debit,Online
517660,3250,2024-09-26,1133.12,Debit,Branch
517661,2043,2023-03-12,1888.55,Credit,POS
517662,2333,2025-04-21,168.76,Credit,POS
517663,2869,2021-09-17,105.6,Credit,ATM
517664,2861,2024-06-14,359.57,Credit,Branch
517665,3354,2025-03-08,112.39,Debit,Branch
517666,3013,2024-11-08,432.38,Debit,ATM
517667,2007,2020-11-05,1046.31,Debit,POS
517668,2734,2025-05-05,428.44,Credit,POS
517669,3268,2020-06-15,106.18,Credit,POS
517670,3310,2025-02-10,1022.37,Credit,Branch
517671,3203,2021-02-07,291.94,Credit,Online
517672,2717,2025-03-01,698.21,Debit,ATM
517673,2160,2025-04-04,2014.62,Debit,Branch
517674,2320,2025-04-23,3174.72,Debit,Online
517675,3271,2024-10-31,516.03,Credit,Online
517676,2511,2023-10-21,3804.9,Debit,POS
517677,3146,2025-05-04,2144.61,Debit,Online
517678,2055,2025-07-04,3387.1,Debit,Branch
517679,2737,2024-05-21,3220.55,Credit,Branch
517680,3426,2022-07-05,2446.74,Debit,Branch
517681,2368,2021-12-09,7011.18,Credit,Online
517682,2046,2025-06-30,1501.18,Credit,Branch
517683,2433,2020-01-19,3570.29,Debit,POS
517684,2095,2021-10-27,1685.47,Debit,Online
517685,2919,2022-11-21,3696.57,Debit,Branch
517686,2288,2025-03-20,1286.43,Credit,POS
517687,2370,2022-04-12,1599.82,Debit,POS
517688,2882,2022-11-08,1144.51,Credit,POS
517689,2489,2024-07-01,6170.72,Debit,ATM
517690,2976,2020-10-19,1861.25,Debit,Online
517691,3397,2023-03-26,1787.95,Credit,ATM
517692,3397,2023-07-04,364.54,Credit,POS
517693,3094,2025-01-27,465.72,Debit,ATM
517694,3454,2023-03-28,198.6,Credit,ATM
517695,3105,2025-05-27,2244.37,Credit,Online
517696,2102,2021-03-18,4378.84,Credit,ATM
517697,3434,2024-08-21,2331.23,Credit,Online
517698,2851,2025-06-10,627.74,Credit,Branch
517699,2009,2025-04-12,1530.98,Credit,Branch
517700,2931,2024-04-01,370.08,Debit,Online
517701,2367,2025-08-06,1021.6,Credit,ATM
517702,2802,2024-04-11,1688.84,Credit,Online
517703,2987,2025-03-25,2317.67,Credit,POS
517704,2042,2025-08-04,2126.51,Credit,POS
517705,2658,2022-12-26,3376.81,Debit,Online
517706,2084,2024-05-07,1718.64,Debit,Branch
517707,2170,2024-07-21,9271.29,Credit,Online
517708,2317,2023-08-24,3172.2,Debit,Online
517709,3172,2024-04-18,2621.93,Credit,POS
517710,2620,2023-07-24,3530.67,Credit,Branch
517711,2071,2024-12-02,6285.49,Credit,Branch
517712,3121,2024-07-02,1347.03,Credit,POS
517713,2816,2023-01-08,277.27,Debit,Branch
517714,2213,2023-07-25,1742.16,Credit,Online
517715,2844,2024-04-21,6507.59,Credit,Online
517716,2374,2024-06-03,6334.44,Debit,POS
517717,2954,2021-02-08,3020.78,Credit,Online
517718,3422,2024-07-12,1202.09,Credit,Branch
517719,2474,2022-07-22,2548.43,Debit,Online
517720,3119,2024-06-04,544.28,Credit,ATM
517721,2036,2023-10-23,1315.85,Debit,ATM
517722,2611,2023-05-20,2357.79,Credit,Branch
517723,3334,2017-07-08,3268.16,Debit,Online
517724,2112,2025-06-11,2275.82,Debit,Online
517725,3394,2025-07-19,1417.8,Debit,POS
517726,2141,2022-04-01,149.23,Debit,POS
517727,2723,2025-02-20,1813.8,Credit,ATM
517728,2272,2024-04-05,87.65,Credit,POS
517729,2031,2023-08-22,5.9,Debit,Online
517730,2524,2025-05-16,778.53,Debit,POS
517731,2872,2023-11-23,818.18,Debit,POS
517732,3084,2023-03-01,6454.32,Credit,POS
517733,2474,2023-03-05,4001.68,Credit,POS
517734,2739,2025-06-26,1208.96,Credit,ATM
517735,2274,2025-06-28,3767.96,Debit,POS
517736,3095,2022-08-26,773.48,Credit,Branch
517737,2254,2025-06-16,944.25,Credit,Online
517738,3292,2023-08-17,609.99,Debit,POS
517739,2269,2023-10-20,39.94,Credit,ATM
517740,2997,2024-07-12,2085.2,Credit,ATM
517741,2497,2024-09-25,379.83,Credit,Branch
517742,3495,2019-12-09,296.86,Debit,POS
517743,2421,2025-07-31,2417.7,Debit,Branch
517744,3424,2018-11-02,136.41,Credit,ATM
517745,3255,2024-05-16,3533.63,Debit,Branch
517746,2702,2023-03-10,2363.08,Debit,Branch
517747,2743,2024-09-18,6768.44,Credit,ATM
517748,2531,2020-09-05,915.81,Credit,Online
517749,2642,2022-03-18,1680.51,Debit,Online
517750,2699,2024-12-04,174.77,Credit,ATM
517751,2219,2024-11-12,1057.83,Credit,Branch
517752,2485,2025-01-19,996.86,Debit,Online
517753,3314,2022-06-12,1886.33,Debit,POS
517754,3469,2023-03-27,5517.07,Credit,POS
517755,2083,2025-04-08,471.15,Credit,ATM
517756,3099,2024-04-22,204.68,Debit,Branch
517757,2360,2019-02-11,207.74,Credit,POS
517758,2981,2020-11-11,2347.44,Credit,Online
517759,2933,2024-06-16,6148.65,Debit,Online
517760,3319,2024-06-06,3953.14,Credit,ATM
517761,3054,2023-09-30,1824.39,Debit,ATM
517762,3236,2025-02-28,296.56,Credit,Branch
517763,3202,2024-10-30,288.19,Credit,ATM
517764,2972,2024-08-07,3239.13,Debit,Online
517765,2616,2023-11-07,412.65,Debit,Branch
517766,2506,2023-12-21,238.35,Credit,Online
517767,2521,2019-12-06,729.83,Debit,Online
517768,2538,2024-10-22,6863.78,Credit,Online
517769,2433,2025-05-12,982.35,Credit,Online
517770,2467,2024-04-15,2077.8,Credit,Online
517771,2853,2022-03-15,4737.42,Credit,ATM
517772,2406,2025-04-25,2571.2,Debit,Branch
517773,2523,2023-11-06,633.22,Credit,Online
517774,3064,2022-07-16,950.9,Credit,Online
517775,2493,2024-04-24,966.16,Debit,Online
517776,2160,2025-04-29,3252.44,Credit,ATM
517777,2026,2024-04-24,7716.1,Debit,POS
517778,3148,2018-10-23,1609.49,Credit,Online
517779,3423,2024-05-29,5379.83,Credit,POS
517780,3024,2023-02-26,76.36,Debit,ATM
517781,2091,2022-11-27,227.24,Debit,ATM
517782,2846,2024-09-17,2320.48,Credit,Branch
517783,2407,2025-08-03,66.31,Credit,ATM
517784,2482,2017-08-11,966.12,Credit,ATM
517785,3383,2023-12-14,155.86,Credit,ATM
517786,3237,2023-12-30,5057.58,Debit,ATM
517787,3104,2024-08-12,14164.86,Debit,ATM
517788,2752,2021-08-14,1735.19,Debit,ATM
517789,2868,2023-10-01,556.88,Credit,POS
517790,3374,2024-07-31,531.92,Debit,Branch
517791,2992,2025-05-16,245.39,Debit,ATM
517792,2869,2025-08-18,670.16,Credit,ATM
517793,2146,2024-01-02,1193.07,Debit,Online
517794,3495,2019-08-22,439.35,Debit,ATM
517795,3213,2022-05-15,140.65,Credit,Branch
517796,2548,2025-03-21,5788.51,Debit,ATM
517797,2376,2025-05-15,4234.64,Credit,ATM
517798,3452,2023-09-06,3336.84,Credit,Branch
517799,3435,2025-04-09,1503.6,Credit,ATM
517800,2631,2022-02-10,1449.4,Credit,ATM
517801,2348,2024-09-08,1002.59,Credit,POS
517802,3197,2020-08-15,1127.01,Credit,Online
517803,2939,2023-06-12,1203.66,Debit,Branch
517804,3351,2021-10-29,965.16,Debit,Branch
517805,2818,2025-06-30,2848.27,Credit,ATM
517806,2828,2025-01-30,855.54,Credit,Online
517807,2215,2024-12-29,7216.38,Credit,ATM
517808,2905,2025-03-07,695.6,Credit,Online
517809,2545,2024-10-08,329.19,Debit,POS
517810,2309,2022-07-16,1554.31,Credit,POS
517811,3172,2024-06-19,2706.04,Debit,ATM
517812,2519,2023-10-18,1762.52,Debit,POS
517813,2319,2021-10-31,2525.93,Debit,POS
517814,3441,2024-07-20,1888.66,Credit,ATM
517815,3445,2024-03-09,937.42,Debit,POS
517816,2742,2025-03-29,1521.47,Credit,ATM
517817,2444,2022-02-06,746.43,Debit,POS
517818,2243,2023-08-21,5891.47,Credit,POS
517819,2941,2022-09-07,2751.53,Credit,Branch
517820,2917,2024-08-10,1222.17,Credit,Online
517821,2929,2022-11-27,2241.21,Credit,Online
517822,3152,2022-08-31,2855.2,Credit,Branch
517823,2707,2024-04-30,1920.1,Debit,ATM
517824,3025,2024-06-06,1118.68,Debit,Branch
517825,2984,2024-08-15,925.44,Debit,Branch
517826,3194,2024-08-26,2264.53,Credit,Online
517827,3116,2024-06-05,999.18,Credit,POS
517828,2054,2022-10-29,1093.5,Debit,Branch
517829,2929,2021-06-23,1911.84,Debit,ATM
517830,3464,2020-09-10,406.37,Credit,ATM
517831,2840,2024-04-23,1010.42,Debit,POS
517832,2795,2024-12-16,1227.2,Debit,ATM
517833,2910,2020-02-24,368.28,Credit,ATM
517834,2840,2025-08-02,882.29,Debit,POS
517835,2603,2023-12-26,1422.52,Debit,ATM
517836,3491,2023-01-24,210.2,Debit,ATM
517837,2107,2025-01-20,1747.99,Debit,POS
517838,3222,2023-12-10,439.93,Debit,ATM
517839,2240,2024-09-07,3494.54,Debit,Online
517840,2310,2022-06-23,779.13,Debit,POS
517841,2911,2025-03-07,45.41,Debit,POS
517842,2957,2023-04-14,279.16,Credit,ATM
517843,3391,2025-05-26,1707.39,Debit,POS
517844,2442,2024-04-19,5086.97,Credit,Online
517845,2039,2024-08-01,1153.28,Credit,POS
517846,2383,2021-01-19,683.84,Debit,POS
517847,2817,2022-08-21,51.47,Credit,Online
517848,2537,2022-03-21,54.39,Debit,ATM
517849,2379,2022-04-26,1183.54,Debit,POS
517850,3372,2024-12-29,1077.42,Debit,ATM
517851,2843,2024-06-14,1042.1,Debit,Online
517852,3009,2023-02-28,239.0,Debit,Online
517853,3125,2024-07-05,821.42,Debit,Online
517854,2614,2021-11-23,5523.46,Debit,ATM
517855,3104,2024-06-10,3837.01,Credit,Branch
517856,3446,2025-04-12,1864.18,Credit,ATM
517857,3088,2023-12-31,1046.41,Debit,Online
517858,2446,2021-08-01,1500.45,Debit,Branch
517859,3169,2023-03-03,143.51,Credit,Branch
517860,2355,2024-06-25,129.87,Debit,Online
517861,2109,2022-05-09,2653.72,Debit,POS
517862,2667,2021-12-04,1134.67,Debit,Online
517863,2765,2025-06-24,3170.85,Credit,ATM
517864,2705,2023-07-05,1755.73,Debit,Branch
517865,2393,2024-04-05,4652.67,Debit,ATM
517866,2410,2025-03-24,422.62,Credit,Branch
517867,3382,2022-10-09,4902.71,Debit,POS
517868,2438,2023-02-19,391.14,Debit,Branch
517869,3175,2025-02-14,2588.85,Debit,POS
517870,2387,2022-11-21,4406.17,Credit,Branch
517871,2162,2024-02-27,1156.06,Debit,POS
517872,2095,2021-07-29,747.03,Credit,ATM
517873,2365,2023-12-14,1023.35,Credit,POS
517874,3262,2020-08-20,874.42,Debit,Online
517875,2683,2018-06-03,4454.31,Debit,POS
517876,3043,2022-10-06,141.78,Credit,ATM
517877,3445,2023-06-11,5207.79,Debit,Online
517878,2073,2024-10-10,1142.28,Debit,Online
517879,2165,2018-12-01,1603.7,Credit,ATM
517880,3381,2024-07-01,831.31,Debit,ATM
517881,2852,2020-09-03,3647.89,Credit,Branch
517882,2927,2023-05-25,12.5,Credit,POS
517883,2512,2024-03-24,631.96,Debit,Online
517884,3241,2025-06-02,1751.1,Credit,Branch
517885,2970,2025-01-01,459.7,Credit,Online
517886,2387,2025-02-04,1219.62,Credit,POS
517887,2974,2024-05-29,339.85,Credit,Branch
517888,2006,2023-08-17,2120.26,Debit,Online
517889,2361,2024-04-01,456.31,Debit,POS
517890,2306,2020-12-17,2133.02,Credit,ATM
517891,3179,2025-07-21,905.58,Credit,Branch
517892,3103,2023-11-21,6621.43,Debit,ATM
517893,2137,2025-04-06,1145.18,Debit,POS
517894,3360,2024-08-30,769.89,Debit,Branch
517895,3228,2024-09-28,46.63,Credit,Online
517896,2653,2023-06-24,1206.46,Debit,POS
517897,2318,2025-06-01,10324.58,Credit,Online
517898,2631,2022-01-20,1840.53,Debit,ATM
517899,2885,2024-01-21,709.59,Credit,POS
517900,2946,2023-11-21,2562.39,Debit,Online
517901,2521,2018-04-30,1259.84,Debit,Branch
517902,2153,2025-03-25,1401.15,Debit,Online
517903,2915,2025-01-05,575.27,Credit,ATM
517904,3058,2022-10-06,1605.99,Debit,Online
517905,2402,2023-01-03,2562.96,Credit,Online
517906,2960,2022-07-14,319.43,Credit,POS
517907,2854,2023-03-27,642.99,Debit,Online
517908,2753,2022-03-11,3022.11,Debit,ATM
517909,2013,2023-12-20,3449.61,Debit,Branch
517910,2461,2023-10-24,253.47,Debit,Branch
517911,2562,2021-05-27,8841.18,Credit,ATM
517912,3251,2024-09-19,534.2,Credit,ATM
517913,3240,2023-06-21,1193.83,Debit,Online
517914,3311,2023-11-24,307.33,Credit,Online
517915,2695,2025-06-04,601.68,Credit,POS
517916,2491,2025-05-16,1848.21,Debit,Online
517917,2749,2025-01-01,847.21,Credit,Online
517918,3188,2024-10-03,1085.23,Credit,Online
517919,2933,2024-11-08,7648.54,Credit,ATM
517920,2902,2025-02-16,4920.24,Credit,Online
517921,2652,2025-07-25,264.64,Debit,ATM
517922,3045,2024-10-28,1167.81,Debit,POS
517923,3301,2023-05-01,264.11,Debit,Branch
517924,3002,2023-10-30,181.66,Debit,POS
517925,2605,2025-07-21,503.7,Credit,Branch
517926,3260,2025-06-26,1232.73,Credit,POS
517927,3414,2023-05-12,610.77,Credit,Online
517928,3195,2024-09-19,938.29,Debit,ATM
517929,3316,2022-05-24,696.44,Debit,ATM
517930,2399,2025-06-14,275.86,Credit,POS
517931,2632,2021-01-29,920.75,Credit,Branch
517932,2375,2025-01-20,1418.44,Debit,POS
517933,2549,2023-09-30,140.29,Debit,Online
517934,3101,2024-11-02,241.18,Debit,Branch
517935,3015,2023-12-30,998.03,Debit,Online
517936,2005,2018-01-07,1863.14,Debit,Online
517937,3133,2023-09-10,1039.17,Debit,ATM
517938,2289,2024-06-13,337.58,Debit,Branch
517939,2279,2025-05-25,2378.16,Debit,POS
517940,2816,2023-11-15,3248.11,Credit,POS
517941,2362,2022-10-10,2192.37,Credit,Online
517942,3445,2025-06-09,2627.87,Debit,POS
517943,2220,2023-10-15,397.5,Debit,ATM
517944,2228,2025-02-26,215.22,Debit,ATM
517945,3142,2025-06-07,762.36,Credit,Branch
517946,2430,2022-07-18,657.19,Debit,ATM
517947,3072,2020-10-19,724.01,Debit,Online
517948,3023,2022-07-24,1265.92,Debit,Online
517949,2284,2024-12-11,158.02,Credit,Branch
517950,2870,2019-03-07,18.75,Credit,POS
517951,2806,2025-06-06,3067.9,Debit,POS
517952,2142,2023-11-13,2442.43,Credit,ATM
517953,3147,2023-08-12,1184.85,Credit,POS
517954,3287,2025-07-07,3503.06,Credit,POS
517955,3421,2025-05-09,1637.72,Credit,Branch
517956,2132,2023-02-10,280.05,Credit,Online
517957,2268,2024-06-15,538.02,Credit,Branch
517958,3238,2024-08-19,2376.48,Credit,ATM
517959,2457,2024-04-19,1726.56,Credit,Branch
517960,2939,2024-12-21,4377.02,Credit,POS
517961,2523,2022-10-12,488.71,Credit,Branch
517962,2327,2024-05-19,817.67,Credit,POS
517963,2938,2021-11-19,8.71,Credit,Branch
517964,2309,2025-05-30,331.55,Credit,Branch
517965,2205,2022-09-14,401.43,Debit,Online
517966,2796,2024-11-08,1640.98,Credit,Branch
517967,2291,2023-03-23,35.97,Debit,ATM
517968,2289,2023-09-10,3443.57,Credit,Branch
517969,3171,2023-06-01,3151.42,Debit,Branch
517970,2794,2024-09-06,1472.16,Credit,Online
517971,2814,2023-07-21,3233.54,Debit,ATM
517972,2216,2021-11-27,233.15,Credit,ATM
517973,2241,2023-10-11,983.92,Credit,ATM
517974,2587,2025-01-18,1948.28,Credit,Online
517975,2583,2022-03-17,571.53,Debit,POS
517976,2678,2024-10-20,849.1,Debit,Online
517977,2202,2024-05-28,2590.9,Debit,Branch
517978,3348,2020-11-07,2073.07,Credit,Online
517979,2545,2023-07-13,32.86,Credit,POS
517980,3225,2024-10-24,1033.11,Debit,Branch
517981,2601,2022-12-30,2783.92,Debit,ATM
517982,2709,2024-08-21,33.07,Debit,ATM
517983,2169,2023-09-16,6932.42,Debit,ATM
517984,3016,2021-06-27,84.96,Credit,ATM
517985,2090,2023-09-14,1113.44,Credit,ATM
517986,3122,2024-10-26,2807.98,Debit,ATM
517987,3323,2025-07-10,1303.38,Credit,Online
517988,2543,2023-09-21,3114.3,Credit,Branch
517989,3332,2024-06-02,75.72,Debit,Online
517990,3049,2023-07-19,872.68,Debit,ATM
517991,2004,2024-11-19,458.45,Credit,ATM
517992,2305,2025-01-18,436.57,Credit,ATM
517993,2962,2023-11-02,982.8,Credit,POS
517994,3053,2024-07-19,1245.15,Credit,Branch
517995,2141,2020-11-30,194.62,Credit,POS
517996,3027,2025-08-19,2311.34,Debit,ATM
517997,3216,2022-03-12,836.55,Credit,Online
517998,2138,2024-05-13,767.46,Debit,Online
517999,3320,2024-04-30,2151.05,Debit,Branch
518000,2800,2019-12-14,4370.98,Debit,POS
518001,2925,2020-08-18,2125.04,Debit,Branch
518002,2076,2023-12-25,200.97,Debit,Branch
518003,2920,2021-05-14,444.84,Debit,Branch
518004,2682,2024-07-26,22.01,Credit,POS
518005,2558,2023-02-12,1120.2,Debit,Online
518006,3171,2019-04-21,1544.3,Debit,ATM
518007,2375,2025-01-22,898.34,Credit,ATM
518008,2090,2021-09-24,979.38,Credit,POS
518009,2749,2025-02-26,465.23,Credit,Branch
518010,3116,2024-04-14,678.66,Credit,POS
518011,2201,2019-03-20,2927.92,Credit,POS
518012,3477,2025-02-27,2420.22,Debit,Online
518013,3009,2022-11-09,2626.36,Credit,Branch
518014,3402,2021-12-07,1274.18,Credit,Online
518015,2706,2023-11-14,7428.9,Debit,POS
518016,2185,2023-02-27,3058.54,Debit,Online
518017,2267,2022-02-19,1552.63,Debit,POS
518018,2751,2022-08-13,1024.58,Debit,POS
518019,2883,2022-10-26,1035.28,Credit,Branch
518020,3102,2024-02-06,4819.09,Debit,Online
518021,3193,2025-06-10,3027.7,Debit,POS
518022,3145,2025-02-27,1547.35,Debit,Branch
518023,2884,2025-05-05,355.62,Debit,ATM
518024,2028,2022-12-18,453.99,Credit,Branch
518025,2795,2025-07-06,2032.61,Credit,Branch
518026,3230,2024-10-10,2512.7,Credit,Branch
518027,3272,2024-02-22,2621.14,Debit,ATM
518028,3252,2023-03-23,2789.3,Debit,Online
518029,2017,2024-11-08,3179.79,Credit,ATM
518030,2653,2024-04-19,2818.37,Debit,Branch
518031,2926,2024-05-25,282.4,Debit,Online
518032,2372,2023-06-22,1244.76,Credit,POS
518033,2615,2025-07-09,1172.34,Debit,Online
518034,2147,2023-03-26,2435.34,Debit,POS
518035,2291,2024-11-01,6163.65,Debit,POS
518036,2009,2025-02-08,2466.72,Debit,Branch
518037,3470,2025-08-06,4024.72,Debit,Online
518038,3290,2023-09-15,250.04,Debit,ATM
518039,2606,2022-10-04,1621.59,Debit,ATM
518040,2007,2018-05-04,2456.92,Credit,Online
518041,2503,2024-10-20,50.1,Credit,POS
518042,2652,2023-08-27,1132.93,Credit,Branch
518043,2254,2025-04-04,1570.84,Debit,Branch
518044,2993,2021-06-03,129.12,Credit,POS
518045,3497,2024-03-15,3449.54,Credit,POS
518046,3266,2025-03-14,1707.06,Debit,Branch
518047,3285,2024-01-24,664.64,Debit,POS
518048,3247,2023-08-10,733.5,Credit,Branch
518049,2105,2024-11-02,1583.38,Debit,Branch
518050,2828,2024-02-04,4828.14,Credit,ATM
518051,2849,2025-07-31,1695.67,Credit,Branch
518052,2152,2023-08-24,875.33,Debit,ATM
518053,2222,2024-10-04,1492.99,Credit,ATM
518054,2848,2023-03-11,299.76,Debit,ATM
518055,3074,2023-08-30,2551.79,Credit,POS
518056,2314,2025-04-10,90.42,Credit,Branch
518057,2727,2023-10-15,890.81,Credit,ATM
518058,2113,2022-03-10,3142.12,Credit,Branch
518059,2166,2025-01-22,1438.98,Debit,Online
518060,2871,2023-07-30,1082.69,Credit,Branch
518061,2836,2024-08-22,2784.38,Debit,Branch
518062,3126,2021-11-12,5298.81,Credit,Online
518063,3367,2024-11-06,124.68,Credit,ATM
518064,2285,2024-05-31,1831.06,Credit,POS
518065,2512,2023-05-14,977.76,Debit,Branch
518066,3284,2025-08-04,3491.6,Debit,ATM
518067,2077,2021-07-07,676.77,Debit,Online
518068,3243,2024-05-03,5564.87,Debit,Branch
518069,3418,2024-10-16,2625.56,Debit,POS
518070,2150,2023-06-30,5147.23,Credit,Online
518071,2213,2023-07-19,530.79,Debit,ATM
518072,3027,2023-12-03,333.24,Credit,POS
518073,2713,2025-07-22,646.5,Debit,POS
518074,3482,2023-06-30,3738.76,Credit,POS
518075,2818,2022-03-30,2469.9,Credit,Online
518076,2983,2025-04-20,1460.21,Debit,Online
518077,2356,2024-08-20,2343.7,Debit,Online
518078,2487,2021-06-12,5801.22,Debit,POS
518079,2267,2024-06-04,286.34,Debit,Online
518080,2221,2024-05-13,3202.82,Credit,Online
518081,2170,2023-02-28,563.41,Debit,ATM
518082,3340,2024-10-26,1227.21,Debit,Online
518083,2105,2025-04-10,496.24,Debit,POS
518084,2775,2024-01-22,473.54,Credit,ATM
518085,2763,2025-02-07,2911.58,Debit,POS
518086,2084,2024-12-21,169.3,Debit,ATM
518087,3264,2025-02-08,3125.14,Credit,Branch
518088,2752,2022-05-02,475.45,Credit,ATM
518089,2191,2023-09-16,1182.66,Debit,Branch
518090,2194,2023-09-12,1063.75,Debit,POS
518091,3051,2024-08-31,433.12,Debit,Branch
518092,2930,2025-08-09,2741.75,Debit,ATM
518093,2619,2023-11-12,247.62,Credit,Online
518094,2608,2025-05-16,2681.98,Credit,Online
518095,2053,2021-11-29,5383.47,Debit,ATM
518096,2048,2021-12-16,1458.84,Credit,POS
